"plot.id","cluster","plot","count.ha","ba.ha","agb.ha","bgb.ha","agc.ha","bgc.ha","v.ha","dbh.mean","dbh.qdr.mean","h.mean","h.loreys","count.ha.sdt","ba.ha.sdt","agb.ha.sdt","bgb.ha.sdt","agc.ha.sdt","bgc.ha.sdt","v.ha.sdt","count.ha.ddw","agb.ha.ddw","v.ha.ddw","agc.ha.ddw","c.can"
1205,12,5,1015,6.66676198921045,16.3933471859463,4.50817047613524,7.70487317739477,2.11884012378356,16.8014872098947,7.92955665024631,14.6051538072319,5.06551724137931,6.00044534973378,0,0,0,0,0,0,0,0,0,0,0,31.2453469739561
1206,12,6,540,10.316000672703,35.7325724930947,9.82645743560104,16.7943090717545,4.61843499473249,31.7731094304133,13.3481481481481,24.3141158485056,6.36703703703704,7.33329348734729,0,0,0,0,0,0,0,0,0,0,0,53.6106528038783
1207,12,7,930,10.1881025087845,30.7526738162796,8.45698529947689,14.4537566936514,3.97478309075414,30.8049043184237,10.744623655914,16.1875939868462,5.7758064516129,7.19908444371466,0,0,0,0,0,0,0,0,0,0,0,44.7880928894121
1208,12,8,510,10.7204846538435,36.987808368049,10.1716473012135,17.384269932983,4.78067423157034,33.7513127436979,12.7303921568627,33.6480312635877,6,7.49595480355128,0,0,0,0,0,0,0,25,0.00270022669658064,0.0534070751110265,0.0012691065473929,42.7176731006555
1209,12,9,550,8.47130066341406,31.6585656633404,8.70610555741861,14.87952586177,4.09186961198674,28.3287385167592,12.3954545454545,19.5832159666308,6.56309090909091,7.96210406179495,0,0,0,0,0,0,0,0,0,0,0,45.917901502308
1210,12,10,605,7.22697864518021,26.113215696898,7.18113431664694,12.273211377542,3.37513312882406,24.6794756210121,11.098347107438,16.6717173232047,6.52462809917355,8.13073611054509,0,0,0,0,0,0,0,0,0,0,0,48.0575271762185
1301,13,1,10,1.09271661075324,6.04305876534467,1.66184116046978,2.84023761971199,0.781065345420798,5.3696094252414,37.3,37.3,11.7,11.7,0,0,0,0,0,0,0,0,0,0,0,5.08376010561526
1302,13,2,55,0.96446501766125,3.87095099513301,1.06451152366158,1.81934696771251,0.500320416120941,3.41011449884171,12.8636363636364,21.5552974564229,5.42909090909091,8.41847043351154,0,0,0,0,0,0,0,0,0,0,0,6.83902839450072
1303,13,3,60,1.64822087774262,6.11745854227556,1.68230109912578,2.87520551486951,0.790681516589116,5.64788515541729,17.1333333333333,24.4439783091424,6.48166666666667,8.15870359957686,0,0,0,0,0,0,0,0,0,0,0,8.47167100986126
1304,13,4,720,3.8696960209674,9.95147536475086,2.73665572530649,4.6771934214329,1.28622819089405,8.05166090103837,8.17083333333333,8.56449782324109,4.94097222222222,4.9540380146335,0,0,0,0,0,0,0,0,0,0,0,22.5866511365905
1305,13,5,20,2.67526249407256,7.59208491541361,2.08782335173874,3.5682799102444,0.981276975317209,13.6201518965601,39.25,46.7427889908257,10.3,12.121776146789,0,0,0,0,0,0,0,0,0,0,0,6.63662283428175
1306,13,6,30,4.15175606338832,27.007119427747,7.42695784263043,12.6933461310411,3.4906701860363,22.7896899526755,40,48.0629149972192,11.7333333333333,13.0694495836313,0,0,0,0,0,0,0,0,0,0,0,11.9231435209459
1307,13,7,40,3.59069117740209,12.3908764239527,3.40749101658699,5.82371191925776,1.60152077779588,13.6826534897042,33.525,34.6489182621325,8.915,9.07283439163045,0,0,0,0,0,0,0,0,0,0,0,21.0392639254934
1308,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
