"","species_na","MNF1","MNF2","MNF3","MNF4","MNF5","MNF6","MNF7","MNF8","MNF9","MNF10","MNF11","MNF12","MNF13","MNF14","MNF15","R401","R406","R410","R414","R419","R423","R428","R432","R436","R441","R445","R450","R454","R458","R463","R467","R472","R476","R481","R485","R490","R494","R499","R503","R508","R512","R517","R521","R526","R530","R535","R540","R544","R549","R553","R558","R562","R567","R572","R576","R581","R586","R590","R595","R599","R604","R609","R613","R618","R623","R627","R632","R637","R641","R646","R651","R655","R660","R665","R670","R674","R679","R684","R688","R693","R698","R703","R707","R712","R717","R722","R726","R731","R736","R740","R745","R750","R755","R759","R764","R769","R774","R779","R783","R788","R793","R798","R802","R807","R812","R817","R821","R826","R831","R836","R840","R845","R850","R855","R860","R864","R869","R874","R879","R883","R888","R893","R898","R902","R907","R912","R917","R921","R926","R931","R936","R940","R945","R950","R955","R959","R964","R969","R974","R978","R983","R988","R992","R997","ndvi","sr","evi","wbi","arvi","savi","vari","vigreen","vi700","sipi","pssr","psnd","psri","cari","mcari","ci_rededge","ari","mari","rgri","aci","crl1","crl2","pri","max","min","var","p95","mad_med","mad_mean","aad_mean","aad_med","sqmean","count"
"327","Zimmermania ovata",0.457989344994227,1.47538666029771,-1.49745605364442,-1.77337359686693,1.14508677124977,-0.536991835137208,2.05780307650566,2.22628422578176,-2.25289845764637,1.79753692870339,1.604728581508,-2.59026265442371,-2.55114753246307,0.00876197119553869,-0.522860934336981,94.6,93.8,106.666666666667,90.2,98.4,95.9333333333333,109.066666666667,104.133333333333,112.866666666667,121.6,123,121.866666666667,130.4,141.733333333333,136.266666666667,133.6,138,138.533333333333,144.4,142.2,154.333333333333,156.066666666667,167.2,181.066666666667,197.8,222,267.133333333333,308.133333333333,348.533333333333,395.266666666667,431.866666666667,462.866666666667,486.8,506.6,520.866666666667,539.266666666667,522.533333333333,499.466666666667,494,460.8,456.4,425.2,436.866666666667,433.533333333333,421.6,423,420.066666666667,402.266666666667,401.8,392.133333333333,390.066666666667,392.333333333333,381.8,371.6,358.666666666667,352.6,345.266666666667,338.6,329.733333333333,325.933333333333,330.066666666667,336.733333333333,361.733333333333,585.866666666667,809.933333333333,1034.13333333333,1258.06666666667,1482.8,1707.6,1931.93333333333,2156.93333333333,2382.33333333333,2607.26666666667,2832.33333333333,3057.4,3225.46666666667,3296.06666666667,3347.73333333333,3399.46666666667,3451.13333333333,3502.8,3554.53333333333,3577.86666666667,3606.06666666667,3577.06666666667,3590.66666666667,3604.6,3618.26666666667,3632.06666666667,3645.93333333333,3659.4,3673.13333333333,3687.13333333333,3700.73333333333,3714.46666666667,3728.06666666667,3786.33333333333,3791.46666666667,3767.13333333333,3848.53333333333,3897.46666666667,3855.33333333333,3894.13333333333,3935.46666666667,3935.06666666667,3938.4,3937.86666666667,3937.26666666667,3936.73333333333,3936.33333333333,3935.86666666667,3935.33333333333,3927.8,3917.26666666667,3909.93333333333,3894.86666666667,3866.86666666667,3852.2,3836.13333333333,3810.8,3797.2,3787.26666666667,3776,3767.4,3762.2,3762.13333333333,3765.06666666667,3766.4,3762.2,0.806476579968224,11.235726124209,1.75026755028225,1.04173108529222,0.73187686193088,1.23575826108853,0.498706662293303,0.239478198925069,0.529892884144055,1.07354871952997,12.7564620929406,0.826553061720449,0.0562220181512049,602.693333333333,2766.95308998068,2.47195113950211,0.00105063059753267,-3.4698785005457,0.637033404990077,0.144882672616648,0.00341373393899197,0.00464497198873894,-0.11047281649498,4.67,3.64,0.759795604403795,4.6635,0.27,0.327142857142857,0.315,0.315,4.27241567667353,14
"328","Persea americana",-0.164190411782608,1.06349525944545,-2.27321057365491,-1.72956702285088,2.37920854828105,0.190285178044668,0.763335196444621,1.08600851091055,-1.33907530299173,-0.962276056838724,1.79728070732493,-0.599928471331413,-2.14279645796005,0.172939594548482,-0.80126728805212,109.615384615385,122.769230769231,117.692307692308,117.038461538462,121.423076923077,115.615384615385,130,124.115384615385,127.423076923077,133.076923076923,131.269230769231,131.692307692308,140,148.115384615385,145.230769230769,140,142.076923076923,146.769230769231,151.730769230769,149.423076923077,161.115384615385,163.461538461538,173.230769230769,186.846153846154,202.692307692308,227,272.384615384615,314.461538461538,354.846153846154,402.153846153846,440.576923076923,468.538461538462,493.269230769231,509.961538461538,526.038461538462,543.538461538462,527.076923076923,505.807692307692,505.269230769231,476,468.923076923077,441.923076923077,460.153846153846,453.346153846154,445.346153846154,446.769230769231,442.653846153846,426.346153846154,424.730769230769,414.5,414.269230769231,417.115384615385,408.346153846154,401.807692307692,392.961538461538,381.692307692308,375.461538461538,365.961538461538,359.115384615385,358.807692307692,362.269230769231,372.653846153846,391.615384615385,598.807692307692,805.961538461538,1013.30769230769,1220.42307692308,1428.11538461538,1635.73076923077,1843.42307692308,2051.46153846154,2259.61538461538,2467.65384615385,2675.84615384615,2883.76923076923,3061.38461538462,3159.46153846154,3209.80769230769,3260.30769230769,3310.80769230769,3361.03846153846,3411.57692307692,3431.07692307692,3451,3441.88461538462,3450.38461538462,3458.76923076923,3467.11538461538,3475.57692307692,3483.84615384615,3492.30769230769,3500.57692307692,3509.03846153846,3517.38461538462,3525.84615384615,3534.30769230769,3601.5,3618.15384615385,3584.11538461538,3664.69230769231,3695.92307692308,3644.42307692308,3698.38461538462,3689.57692307692,3718.65384615385,3721.19230769231,3720.30769230769,3719.38461538462,3718.38461538462,3717.5,3716.65384615385,3715.76923076923,3709.03846153846,3699.88461538462,3693.34615384615,3679.84615384615,3655.03846153846,3641.57692307692,3627.5,3605.76923076923,3593.76923076923,3584.38461538462,3573.65384615385,3564.84615384615,3559.23076923077,3558.19230769231,3559.30769230769,3559.19230769231,3555.38461538462,0.784226036922581,9.25403905735892,1.64418211198273,1.03982892898891,0.695617910308008,1.20240105600128,0.459810361745539,0.186823366000059,0.483663222917029,1.08417893911105,10.4782790913602,0.805964439393724,0.0661986602095972,553.830769230769,2104.69523560188,2.39878739936735,0.00100685402573975,-3.3967666872974,0.701124014862539,0.150987587802025,0.00326409121590496,0.00444246486247183,-0.11276800143815,6.7,3.99,1.63154088670091,6.606,0.46,0.680689655172414,0.668347205707491,0.647931034482759,5.57282383691081,29
"329","Grevillea robusta",0.747801649783338,-0.568236367910037,-0.789648500936372,0.0748528816870287,-1.52194187790155,0.733726834878325,1.2468203242336,0.462587307706209,-1.14751501487834,0.371917063636439,0.39669965680514,-0.326085954372371,-2.12145014745849,-0.343683276325464,-0.757653479065214,130.928571428571,134.285714285714,156.071428571429,139.071428571429,143.857142857143,138.357142857143,160.571428571429,152.642857142857,157.928571428571,162.428571428571,160.785714285714,162.857142857143,166.142857142857,179.714285714286,174,168.571428571429,172.214285714286,175.785714285714,180.571428571429,181.714285714286,191.571428571429,192.214285714286,201.142857142857,213.857142857143,224.071428571429,243.571428571429,278.928571428571,305.714285714286,334.285714285714,365.928571428571,391.714285714286,410.285714285714,427.785714285714,438.5,445.571428571429,467.285714285714,458.285714285714,441.642857142857,448.785714285714,427.5,426.857142857143,402.428571428571,420.5,416.071428571429,408.642857142857,411,412.928571428571,400.214285714286,405,399.357142857143,400.785714285714,403.785714285714,395.857142857143,389.285714285714,381.357142857143,371.571428571429,372.428571428571,368.214285714286,361.5,361.285714285714,364.642857142857,373.428571428571,392.571428571429,532.714285714286,672.714285714286,812.642857142857,952.642857142857,1092.78571428571,1233.14285714286,1373.5,1514.07142857143,1654.57142857143,1795.35714285714,1935.85714285714,2076.57142857143,2184,2230.21428571429,2264.78571428571,2299.21428571429,2333.85714285714,2368.42857142857,2403,2420.14285714286,2443.78571428571,2441.78571428571,2454.78571428571,2467.85714285714,2480.64285714286,2493.71428571429,2506.71428571429,2519.64285714286,2532.57142857143,2545.5,2558.57142857143,2571.57142857143,2584.57142857143,2627.85714285714,2646.78571428571,2622.42857142857,2680.5,2736.92857142857,2695.78571428571,2719.14285714286,2736.28571428571,2762.64285714286,2763.71428571429,2762.07142857143,2760.5,2758.71428571429,2756.78571428571,2755.5,2753.57142857143,2749.85714285714,2744.57142857143,2740.5,2732.78571428571,2718.42857142857,2709.57142857143,2701.71428571429,2691.07142857143,2683.42857142857,2676.85714285714,2668.85714285714,2661.5,2656.42857142857,2653,2650.28571428571,2647.78571428571,2645,0.712004970768707,6.19158385409622,1.56573527594898,1.03352023703409,0.638202167156604,1.12522549636159,0.271026504812219,0.103820062662207,0.389490615966787,1.10524813067255,7.05413879453733,0.74271816497546,0.0792005383774469,376.528571428571,1033.59032228491,2.00810472818849,0.00107171614230708,-3.00577591418408,0.821067797133845,0.180593141232912,0.002299752962831,0.00355664335650644,-0.101081083697321,6.66,4.8,0.42280909091154,6.5,0.369999999999999,0.451818181818182,0.505289256198347,0.477272727272727,5.60720964473418,11
"330","Grevillea robusta",0.965524826537479,0.295379824259064,-0.985150845480595,-1.12162762694061,-0.604635577648878,0.824477444995533,1.33692046187141,0.608790506016124,-1.13631483888127,0.59234914702194,0.421745230528441,-0.43506594048813,-2.1643492389809,-0.555596757214516,-0.0625865572047505,120.772727272727,126.772727272727,125.954545454545,120.227272727273,116.681818181818,116.454545454545,134.954545454545,129.909090909091,129.454545454545,136.909090909091,138.363636363636,139.136363636364,144.363636363636,155.727272727273,151.954545454545,147.090909090909,149.136363636364,153.181818181818,158.318181818182,155.227272727273,166.136363636364,168.363636363636,178.5,190.590909090909,204.318181818182,222.863636363636,261.727272727273,294.409090909091,325.227272727273,359.590909090909,389.181818181818,409.181818181818,430.954545454545,442.545454545455,454.181818181818,470.5,460.5,446.636363636364,450.136363636364,429.863636363636,424.863636363636,400.954545454545,416.545454545455,415.181818181818,409.954545454545,409.590909090909,411,400.681818181818,402.636363636364,395.545454545455,394.954545454545,396.954545454545,391.590909090909,385.909090909091,375.681818181818,367.863636363636,362.954545454545,360.545454545455,357.681818181818,353.5,358.363636363636,366.045454545455,386.136363636364,548.318181818182,710.454545454545,872.727272727273,1034.95454545455,1197.45454545455,1360.09090909091,1522.72727272727,1685.45454545455,1848.40909090909,2011.31818181818,2174.22727272727,2337.04545454545,2457.31818181818,2524,2566.86363636364,2609.45454545455,2652.18181818182,2694.86363636364,2737.54545454545,2750.40909090909,2767.68181818182,2761.09090909091,2774.31818181818,2787.68181818182,2800.95454545455,2814.45454545455,2827.68181818182,2840.90909090909,2854.22727272727,2867.54545454545,2880.86363636364,2894.18181818182,2907.5,2961.72727272727,2982.63636363636,2956.68181818182,3014.59090909091,3080.77272727273,3049.77272727273,3057.13636363636,3082.72727272727,3111.04545454545,3112.77272727273,3111.5,3110.09090909091,3108.95454545455,3107.5,3106.27272727273,3105,3100.04545454545,3093.18181818182,3088.18181818182,3078.04545454545,3059.31818181818,3048.72727272727,3038.09090909091,3022.95454545455,3013.54545454545,3005.86363636364,2996.86363636364,2988.95454545455,2983.68181818182,2981.54545454545,2980.59090909091,2979.04545454545,2976.04545454545,0.741999293880757,7.23110451535308,1.58788071076994,1.03674635342585,0.66231161410759,1.16139124683165,0.0940189885414575,0.118225719316901,0.426998437761684,1.10259302470661,8.19411594910093,0.768473166985606,0.0784386190906037,433.190909090909,1355.45094528622,2.16377290108393,0.00114177170935728,-3.16146181967067,0.805311651879044,0.161929429635183,0.00273112342999422,0.00405524585004562,-0.111776357417456,7.19,2.6,3.11533497824189,7.132,1.09,1.34471698113208,1.29386258454966,1.28679245283019,5.06294678904284,53
"331","Zimmermania ovata",1.65192951023579,3.33339276701212,1.77656856911257,-2.94729879396036,3.03693675247021,-1.84480116382241,1.03604920636863,2.05150267615914,-1.72512678960338,0.743621433153748,1.35275038341992,-2.48263977356255,-1.02656496334821,0.406888316775439,-1.03273328814656,111.54,111.05,119.99,104.8,107.43,98.8,114.11,106.26,108.69,114.71,114.74,114.2,118.89,128.17,123.32,118.62,121.25,123.92,128.02,127.56,136.25,137.85,147.24,159.98,174.34,199.72,243.26,285.42,328.37,376.59,416.2,441.99,470,487,500.34,514.34,490.86,461.44,450.55,415.04,400.28,370.43,378.64,371.64,361.25,356.8,351.59,333.34,330.17,318.92,317.93,318.62,307.08,298.37,286.02,277.36,271.25,261.47,255,252.93,254.46,263.83,283.64,555.77,827.92,1099.97,1372.19,1644.96,1917.62,2190.44,2463.63,2736.9,3010.19,3283.58,3556.87,3790.09,3925.52,3997.47,4069.5,4141.62,4213.61,4285.81,4316.59,4349.97,4347.16,4360.67,4374.17,4387.58,4401.06,4414.47,4427.97,4441.41,4454.85,4468.34,4481.81,4495.29,4564.03,4593.91,4537.92,4630.9,4710.9,4645.81,4671.93,4683.75,4726.24,4731.37,4732.17,4732.99,4733.71,4734.46,4735.21,4736.15,4725.92,4710.63,4700.69,4679.55,4640.88,4621.74,4598.88,4560.78,4542.89,4530.46,4517.39,4508.83,4504,4507.97,4516.5,4521.55,4516.71,0.864539789240991,16.8380364174382,1.97780887361348,1.04714078276319,0.813390938849669,1.31531979158992,0.570128344685957,0.334490472992767,0.627718175629632,1.04316931445021,19.6494235509102,0.882133008083955,0.0341828250302619,724.446,4744.08320600695,2.92656816216464,0.0012029730029978,-3.92439286121748,0.513771808233931,0.117155854099302,0.00422715218442245,0.00561906751770901,-0.0897408323935988,6.78,2.17,9.12318768868525,6.3245,0.659999999999999,0.724593023255814,0.817389805300162,0.808662790697674,5.21847439392012,172
"332","Cupressus lusitanica",0.864513771608472,-0.744227130586902,-0.388714719951773,-2.13745588312546,-1.53463848990699,0.547440936633696,2.87855324940756,-0.933805480444182,0.246323229434589,0.174574122647755,0.286465211228157,-0.232492413061361,-2.69622561832269,0.538000677712261,-0.777534802133838,103.916666666667,102.125,122.416666666667,109.416666666667,118.333333333333,112.041666666667,131.416666666667,126.625,130.75,136.416666666667,137.333333333333,141.708333333333,148.041666666667,160.291666666667,157.041666666667,155.583333333333,160.416666666667,162.791666666667,170.916666666667,168,181.791666666667,184.25,193.75,206.75,219.125,238.666666666667,272.083333333333,300.125,325.666666666667,356.166666666667,382.875,400.666666666667,420.083333333333,431.875,444.583333333333,464.625,457.458333333333,448.25,462.416666666667,440.333333333333,441.041666666667,420.833333333333,437.916666666667,436.791666666667,429.666666666667,431.541666666667,436.458333333333,424.708333333333,427.333333333333,418.583333333333,419.791666666667,423.875,414.416666666667,408.875,399.208333333333,390.166666666667,386.958333333333,383.208333333333,374.25,371.041666666667,372.333333333333,379.916666666667,402.5,542.291666666667,682.041666666667,821.875,961.75,1101.70833333333,1241.875,1381.95833333333,1522.29166666667,1662.70833333333,1803.04166666667,1943.41666666667,2083.83333333333,2191.625,2252.25,2295.75,2339.29166666667,2382.79166666667,2426.45833333333,2470,2474.79166666667,2503.625,2506.54166666667,2521.875,2536.95833333333,2552.20833333333,2567.33333333333,2582.5,2597.66666666667,2612.875,2628.20833333333,2643.41666666667,2658.58333333333,2673.66666666667,2717.375,2745.75,2723.20833333333,2782.91666666667,2833.83333333333,2796.33333333333,2822.54166666667,2858.04166666667,2852.04166666667,2853.25,2851.41666666667,2849.79166666667,2848.20833333333,2846.375,2844.79166666667,2843.20833333333,2839.04166666667,2833.625,2829.45833333333,2821.29166666667,2806.375,2797.45833333333,2789.16666666667,2778,2769.91666666667,2763.33333333333,2755.25,2747.66666666667,2742.375,2739.16666666667,2736.79166666667,2734.29166666667,2731.375,0.713737766025161,6.72418328894003,1.51509659870504,1.03371066835736,0.630583164260436,1.12576579241873,0.224224527693838,0.0937417871882403,0.394618729895818,1.11719344541701,7.72673097897261,0.746960139039954,0.083952546554179,372.833333333333,1071.11858007954,2.09757014336727,0.00120435992588299,-3.09510814864595,0.839975451746632,0.172873283418603,0.00266559624070709,0.00405892480205894,-0.127949412498303,9.68,2.03,2.10643563134786,9.338,0.83,0.78188679245283,1.0398932004272,1.03867924528302,7.11717547854855,53
"333","Grevillea robusta",1.28128564144884,2.61041802309808,1.2351796242098,-2.2353714214904,1.94012282531531,-0.564157997479751,0.544506353348316,1.27976432087875,-1.16934485831076,0.374959897737773,1.28004202827634,-1.82712943213327,-1.5553762071899,0.0872784478678589,-0.413831141200804,114.738095238095,125.738095238095,129.095238095238,116.761904761905,127.166666666667,120.714285714286,137.642857142857,131.97619047619,133,141.785714285714,143.571428571429,142.47619047619,145.809523809524,155.642857142857,150.619047619048,144.404761904762,146.690476190476,149.928571428571,153.547619047619,153.52380952381,162.238095238095,163.428571428571,172.5,186.238095238095,201.02380952381,224.97619047619,270.214285714286,311.238095238095,352.142857142857,398.904761904762,434.928571428571,460.571428571429,486.333333333333,502.547619047619,515.166666666667,529.142857142857,508.571428571429,482.119047619048,477.166666666667,442.547619047619,431.190476190476,402.785714285714,415.142857142857,410,400.619047619048,395.690476190476,391.547619047619,377.238095238095,372.952380952381,362.809523809524,361.238095238095,363,352.738095238095,342.642857142857,331.761904761905,323.904761904762,317.928571428571,310.214285714286,303.261904761905,299.714285714286,301.809523809524,313.571428571429,333.595238095238,584.333333333333,834.952380952381,1085.42857142857,1336.2380952381,1587.33333333333,1838.54761904762,2089.80952380952,2341.35714285714,2593.09523809524,2844.80952380952,3096.47619047619,3348.16666666667,3564.69047619048,3685.69047619048,3751.07142857143,3816.30952380952,3881.7619047619,3947.07142857143,4012.5,4042.38095238095,4072.85714285714,4068.42857142857,4082.07142857143,4095.66666666667,4109.21428571429,4122.92857142857,4136.45238095238,4150.04761904762,4163.71428571429,4177.40476190476,4191.04761904762,4204.52380952381,4218.2619047619,4287.7619047619,4326.59523809524,4269.2380952381,4339.40476190476,4418.78571428571,4334.5,4383.7619047619,4395.85714285714,4435.54761904762,4439.71428571429,4439.88095238095,4440,4440.07142857143,4440.09523809524,4440.33333333333,4440.59523809524,4431.52380952381,4418.28571428571,4409.47619047619,4390.85714285714,4356.7619047619,4339.30952380952,4319.38095238095,4287.04761904762,4270.90476190476,4259.40476190476,4246.83333333333,4237.88095238095,4232.57142857143,4234.5,4240.14285714286,4243.14285714286,4238.7619047619,0.840268529864067,12.9226404932026,1.91179098306198,1.04519305271086,0.784141089028104,1.28344944794418,0.521758789480072,0.269824730977846,0.574775755650313,1.04860845778941,15.0543692895673,0.860584644900122,0.0406331400562517,669.138095238095,3329.3102059139,2.75869710310286,0.00114813367041071,-3.75656711492088,0.586182764212926,0.126060474493474,0.00347359626004595,0.00480617401725162,-0.0882757302656603,12.29,2.08,2.24959106334767,11.033,2.705,3.28230769230769,2.88150887573964,2.82692307692308,7.08662526822942,52
"334","Zanthoxylum chalybeum",0.929371157214045,2.66868693077937,0.637388989254832,-1.74396937102079,0.4359642149508,-0.49820675611496,0.278197245895862,0.0385487044602631,0.300316001623869,0.320386072844267,-0.508744375184178,0.298002708405256,-0.532892834562808,0.177220657737926,-0.123673751968891,99.48,100.54,113.4,101.26,107.82,102.38,116.4,108.54,109.96,115.72,113.62,118.02,121.22,130.84,125.68,122.26,125.1,127.8,133.14,132.28,144.1,144.94,154.56,168.48,182.1,204.64,244.74,281.34,315.42,354.76,384.96,404.86,425.52,436.16,446,459.6,443.48,424.52,421.14,393.28,387.7,362.2,375.34,368.98,360.76,362.1,361.32,347.86,346.12,338.1,338.44,338.76,331.58,324.8,314.26,308.46,304.7,300.2,293.62,292.38,294.48,304.4,321.88,515.02,708.26,901.32,1094.56,1288.06,1481.62,1675.24,1869.24,2063.2,2257.16,2451.14,2645.1,2829.54,2930.14,2987.88,3045.46,3103.22,3160.88,3218.7,3251.36,3275.52,3269.12,3285.26,3301.36,3317.44,3333.66,3349.8,3366.04,3382.18,3398.34,3414.52,3430.78,3446.82,3506.7,3537.8,3489.42,3563.58,3639.48,3588.08,3621,3642.7,3666.28,3669.36,3668.96,3668.64,3668.24,3667.92,3667.56,3667.34,3660.14,3650.1,3643.18,3628.7,3602.5,3588.62,3573.3,3549.04,3536.4,3526.98,3516.66,3508.88,3504.06,3504.6,3507.74,3509.14,3505.46,0.79739678328239,10.9489682777044,1.77899345500163,1.04175906991889,0.739149184223597,1.24091690956539,0.44803568782652,0.216137040513649,0.513978479334816,1.0766263471303,12.8136680822295,0.824715414364823,0.0584919306554243,515.908,2386.14518773413,2.60458239888484,0.00123265503169148,-3.60217440819109,0.665923024727348,0.140450322907906,0.0035816819135341,0.00501706828551853,-0.0839644992739015,6.55,2.15,7.91817227483297,5.677,0.785,0.956547619047619,0.919186507936508,0.899880952380952,4.13934590531035,84
"335","Euphorbia kibwezensis",0.59959138078349,2.5737021778311,-2.06595758880888,0.707708573767117,0.772035638668707,0.521013391869409,0.097666557346071,-0.284856624369111,0.109099321865609,2.0395631896598,-0.270263556124909,-0.485977351665496,-0.32843091232436,0.680374426501137,0.146812044283641,82.5714285714286,85.0714285714286,95.9285714285714,88.7857142857143,97.3571428571429,93.4285714285714,107.071428571429,105.5,106.928571428571,112.428571428571,112.428571428571,113.214285714286,119.142857142857,125.571428571429,120.5,116.428571428571,118.785714285714,120.142857142857,125.785714285714,123.571428571429,131.928571428571,136,144.071428571429,157.714285714286,173.5,199.857142857143,243,284.785714285714,320.857142857143,363.928571428571,391.928571428571,413.071428571429,432.857142857143,444.714285714286,453.142857142857,464.214285714286,443.214285714286,422.642857142857,418.428571428571,385.857142857143,375,349.642857142857,359.285714285714,353.214285714286,343.071428571429,340.5,337.5,319.5,318.928571428571,309.357142857143,307,307.357142857143,296.857142857143,286.571428571429,272.928571428571,266.571428571429,257.214285714286,250.785714285714,239.285714285714,235.785714285714,235.142857142857,244.928571428571,262.142857142857,449.142857142857,635.785714285714,822.642857142857,1009.5,1197,1384.21428571429,1571.28571428571,1759.14285714286,1946.71428571429,2134.57142857143,2322.07142857143,2509.78571428571,2644.14285714286,2730.5,2775.71428571429,2820.85714285714,2866.42857142857,2911.5,2956.92857142857,2971.07142857143,2995.21428571429,3009.85714285714,3021.21428571429,3032.5,3044,3055.35714285714,3066.71428571429,3078.21428571429,3089.42857142857,3100.85714285714,3112.28571428571,3123.64285714286,3135.21428571429,3189.5,3210,3161.64285714286,3230.42857142857,3294.5,3252.35714285714,3278.14285714286,3304,3313.78571428571,3316.92857142857,3316.78571428571,3316.78571428571,3316.71428571429,3316.64285714286,3316.35714285714,3316.64285714286,3309.85714285714,3300.28571428571,3293.92857142857,3280.28571428571,3255.35714285714,3242.35714285714,3227.85714285714,3204.5,3192.78571428571,3183.92857142857,3174.42857142857,3167.5,3163.28571428571,3164.42857142857,3167.78571428571,3169.57142857143,3166.28571428571,0.828573446657065,11.4602278328597,1.8453058487873,1.04433777152053,0.760532176314341,1.25948873759472,0.606080203932251,0.303219577892979,0.54976595552398,1.0508840455673,13.4451925480968,0.850667755147998,0.0396403809108933,511.271428571429,2357.09492476022,2.6362674610308,0.00108129280956835,-3.63392166938865,0.54295291791819,0.149628884064389,0.00364343775990838,0.0049542479486395,-0.0697366420670721,5.39,2.08,0.228686111116344,4.982,0.67,0.838888888888889,0.805432098765432,0.786666666666667,3.66741810481919,9
"336","Euphorbia kibwezensis",1.69631997264094,1.09971076761269,2.17424433816362,-1.25094647777301,0.552218096965441,-0.449670385364098,0.376785306922264,0.0436062386397411,0.218278046586999,-0.458975093580644,0.639547087507391,0.426047757819847,-1.58799869627864,-0.142997648239274,-0.357175040807299,134.096296296296,140.540740740741,148.22962962963,138.2,141.8,135.392592592593,152.377777777778,146.933333333333,150.274074074074,158.251851851852,158.103703703704,158.088888888889,163.348148148148,174.696296296296,171.162962962963,166.074074074074,169.037037037037,171.622222222222,176.785185185185,174.303703703704,185.311111111111,186.044444444444,194.785185185185,205.57037037037,216.496296296296,235.948148148148,271.348148148148,302.081481481481,330.177777777778,365.62962962963,393.6,410.066666666667,428.407407407407,438.97037037037,448.185185185185,460.577777777778,447.103703703704,429.822222222222,430.422222222222,404.125925925926,398.681481481481,374.659259259259,385.851851851852,382.703703703704,373.688888888889,372.540740740741,371.488888888889,359.488888888889,359.088888888889,350.192592592593,349.496296296296,350.192592592593,343.644444444444,338.414814814815,330.666666666667,322.948148148148,318.385185185185,313.911111111111,310.340740740741,307.918518518519,310.992592592593,317.681481481481,332.17037037037,517.437037037037,702.651851851852,887.896296296296,1073.12592592593,1258.80740740741,1444.44444444444,1630.1037037037,1816.14814814815,2002.12592592593,2188.20740740741,2374.18518518519,2560.25925925926,2734.37777777778,2836.17037037037,2893.14074074074,2950.17777777778,3007.25925925926,3064.25925925926,3121.35555555556,3148.2962962963,3178.75555555556,3177.44444444444,3191.54814814815,3205.62222222222,3219.73333333333,3233.86666666667,3248,3262.11111111111,3276.22222222222,3290.38518518519,3304.43703703704,3318.6,3332.7037037037,3390.5037037037,3415.16296296296,3376.61481481481,3443.67407407407,3511.11111111111,3454.23703703704,3488.22222222222,3497.46666666667,3532.32592592593,3535.2962962963,3534.72592592593,3534.31111111111,3533.72592592593,3533.3037037037,3532.76296296296,3532.36296296296,3525.7037037037,3516.20740740741,3509.71851851852,3496.07407407407,3471.04444444444,3457.77777777778,3443.38518518519,3420.68148148148,3408.5037037037,3399.52592592593,3389.35555555556,3381.42222222222,3376.5037037037,3376.5037037037,3378.82222222222,3379.76296296296,3376.18518518519,0.799270249712056,9.87801909417127,1.88212364700342,1.04246729646018,0.751594462906208,1.23732174175436,0.40706990553001,0.193197187484189,0.497845360495051,1.056314046642,11.5159448601474,0.824218655360543,0.0431096499477128,490.192592592593,1888.17692393144,2.61079494478051,0.00125540408237885,-3.60836044855402,0.684579847696731,0.139401068183417,0.00280237404967807,0.00426375062902839,-0.079863532505737,11.64,2.04,13.7013278678218,9.9395,1.39,1.46,1.75204380580357,1.74696428571429,7.14396642279343,448
